TRAIN,gs://XXX/training_images/Micaela3 (5).jpeg,While,0.072271384,0.5154867,0.16076696,0.5154867,0.16076696,0.9391593,0.072271384,0.9391593
TRAIN,gs://XXX/training_images/Micaela3 (5).jpeg,Op,0.2005772,0.6915584,0.62770563,0.6915584,0.62770563,0.74242425,0.2005772,0.74242425
TRAIN,gs://XXX/training_images/Micaela3 (5).jpeg,Op,0.18759018,0.5952381,0.6291486,0.5952381,0.6291486,0.6525974,0.18759018,0.6525974
TRAIN,gs://XXX/training_images/Micaela3 (5).jpeg,Op,0.2106782,0.41666666,0.6031746,0.41666666,0.6031746,0.50108224,0.2106782,0.50108224
TRAIN,gs://XXX/training_images/Micaela3 (5).jpeg,In,0.1991342,0.33549783,0.5988456,0.33549783,0.5988456,0.39502165,0.1991342,0.39502165
TRAIN,gs://XXX/training_images/Micaela3 (5).jpeg,In,0.19480519,0.76623374,0.6262626,0.76623374,0.6262626,0.8181818,0.19480519,0.8181818
TRAIN,gs://XXX/training_images/Micaela3 (5).jpeg,Start,0.34487733,0.13744588,0.43722942,0.13744588,0.43722942,0.22619048,0.34487733,0.22619048
TRAIN,gs://XXX/training_images/Aldana2.jpg,Op,0.22222222,0.51593137,0.832244,0.51593137,0.832244,0.59436274,0.22222222,0.59436274
TRAIN,gs://XXX/training_images/Aldana2.jpg,Op,0.30718955,0.3259804,0.7559913,0.3259804,0.7559913,0.39338234,0.30718955,0.39338234
TRAIN,gs://XXX/training_images/Aldana2.jpg,Start,0.4684096,0.026960785,0.55991286,0.026960785,0.55991286,0.07965686,0.4684096,0.07965686
TRAIN,gs://XXX/training_images/Aldana2.jpg,Out,0.32897604,0.1127451,0.81263614,0.1127451,0.81263614,0.18627451,0.32897604,0.18627451
TRAIN,gs://XXX/training_images/Aldana2.jpg,In,0.23093683,0.7120098,0.81263614,0.7120098,0.81263614,0.78186274,0.23093683,0.78186274
TRAIN,gs://XXX/training_images/Aldana2.jpg,While,0.13555992,0.42035398,0.23379175,0.42035398,0.23379175,0.8362832,0.13555992,0.8362832
TRAIN,gs://XXX/training_images/Aldana2.jpg,Op,0.23311546,0.6164216,0.82135075,0.6164216,0.82135075,0.6862745,0.23311546,0.6862745
TRAIN,gs://XXX/training_images/Aldana2.jpg,In,0.33333334,0.21568628,0.82570803,0.21568628,0.82570803,0.2904412,0.33333334,0.2904412
TRAIN,gs://XXX/training_images/Aldana2.jpg,End,0.4553377,0.85906863,0.5555556,0.85906863,0.5555556,0.90686274,0.4553377,0.90686274
TRAIN,gs://XXX/training_images/Micaela3 (4).jpeg,While,0.112094395,0.49225664,0.18584071,0.49225664,0.18584071,0.96460176,0.112094395,0.96460176
TRAIN,gs://XXX/training_images/Micaela3 (4).jpeg,Out,0.26548672,0.22234513,0.7212389,0.22234513,0.7212389,0.29535398,0.26548672,0.29535398
TRAIN,gs://XXX/training_images/Micaela3 (4).jpeg,In,0.23893805,0.7665929,0.7064897,0.7665929,0.7064897,0.8307522,0.23893805,0.8307522
TRAIN,gs://XXX/training_images/Micaela3 (4).jpeg,Start,0.4380531,0.07743363,0.54867256,0.07743363,0.54867256,0.17809735,0.4380531,0.17809735
TRAIN,gs://XXX/training_images/Micaela3 (4).jpeg,In,0.2640118,0.29977876,0.7212389,0.29977876,0.7212389,0.36615044,0.2640118,0.36615044
TRAIN,gs://XXX/training_images/Micaela3 (4).jpeg,Op,0.27433628,0.39269912,0.71091443,0.39269912,0.71091443,0.48230088,0.27433628,0.48230088
TRAIN,gs://XXX/training_images/Micaela3 (4).jpeg,End,0.44764397,0.95780176,0.5143979,0.95780176,0.5143979,0.99901867,0.44764397,0.99901867
TRAIN,gs://XXX/training_images/Micaela3 (4).jpeg,Op,0.24336283,0.5807522,0.7256637,0.5807522,0.7256637,0.6471239,0.24336283,0.6471239
TRAIN,gs://XXX/training_images/Micaela3 (4).jpeg,Op,0.25073746,0.6869469,0.7182891,0.6869469,0.7182891,0.7488938,0.25073746,0.7488938
TRAIN,gs://XXX/training_images/Ale 4-2020-10-15T20:30:14.403Z.jpeg,Op,0.2459605,0.32868022,0.6768402,0.32868022,0.6768402,0.37944162,0.2459605,0.37944162
TRAIN,gs://XXX/training_images/Ale 4-2020-10-15T20:30:14.403Z.jpeg,Op,0.30879712,0.44796956,0.5691203,0.44796956,0.5691203,0.48477158,0.30879712,0.48477158
TRAIN,gs://XXX/training_images/Ale 4-2020-10-15T20:30:14.403Z.jpeg,Start,0.3806104,0.04187817,0.49551168,0.04187817,0.49551168,0.09390863,0.3806104,0.09390863
TRAIN,gs://XXX/training_images/Ale 4-2020-10-15T20:30:14.403Z.jpeg,Out,0.22980252,0.13832487,0.6642729,0.13832487,0.6642729,0.18274112,0.22980252,0.18274112
TRAIN,gs://XXX/training_images/Ale 4-2020-10-15T20:30:14.403Z.jpeg,For,0.18491921,0.40862945,0.31059247,0.40862945,0.31059247,0.5596447,0.18491921,0.5596447
TRAIN,gs://XXX/training_images/Ale 4-2020-10-15T20:30:14.403Z.jpeg,End,0.30520648,0.8274112,0.5314183,0.8274112,0.5314183,0.9708122,0.30520648,0.9708122
TRAIN,gs://XXX/training_images/Ale 4-2020-10-15T20:30:14.403Z.jpeg,DoWhile,0.19964974,0.6002475,0.29071805,0.6002475,0.29071805,0.7846535,0.19964974,0.7846535
TRAIN,gs://XXX/training_images/Ale 4-2020-10-15T20:30:14.403Z.jpeg,In,0.3195691,0.5025381,0.55655295,0.5025381,0.55655295,0.5456853,0.3195691,0.5456853
TRAIN,gs://XXX/training_images/Ale 4-2020-10-15T20:30:14.403Z.jpeg,In,0.22980252,0.23223351,0.6858169,0.23223351,0.6858169,0.28299493,0.22980252,0.28299493
TRAIN,gs://XXX/training_images/3img-2021-01-28T13:07:38.102Z.JPG,Op,0.3963964,0.5990991,0.7747748,0.5990991,0.7747748,0.6756757,0.3963964,0.6756757
TRAIN,gs://XXX/training_images/3img-2021-01-28T13:07:38.102Z.JPG,DoWhile,0.2072072,0.7815315,0.3108108,0.7815315,0.3108108,0.972973,0.2072072,0.972973
TRAIN,gs://XXX/training_images/3img-2021-01-28T13:07:38.102Z.JPG,Op,0.1936937,0.04954955,0.6486486,0.04954955,0.6486486,0.11936937,0.1936937,0.11936937
TRAIN,gs://XXX/training_images/3img-2021-01-28T13:07:38.102Z.JPG,DoWhile,0.11261261,0.045045044,0.24324325,0.045045044,0.24324325,0.18018018,0.11261261,0.18018018
TRAIN,gs://XXX/training_images/3img-2021-01-28T13:07:38.102Z.JPG,For,0.0945946,0.2117117,0.3018018,0.2117117,0.3018018,0.3581081,0.0945946,0.3581081
TRAIN,gs://XXX/training_images/3img-2021-01-28T13:07:38.102Z.JPG,Op,0.27477476,0.44594595,0.5945946,0.44594595,0.5945946,0.5,0.27477476,0.5
TRAIN,gs://XXX/training_images/3img-2021-01-28T13:07:38.102Z.JPG,DoWhile,0.18468468,0.38513514,0.3198198,0.38513514,0.3198198,0.5427928,0.18468468,0.5427928
TRAIN,gs://XXX/training_images/3img-2021-01-28T13:07:38.102Z.JPG,Op,0.2927928,0.22297297,0.6486486,0.22297297,0.6486486,0.29954955,0.2927928,0.29954955
TRAIN,gs://XXX/training_images/3img-2021-01-28T13:07:38.102Z.JPG,Op,0.27027026,0.7927928,0.7342342,0.7927928,0.7342342,0.8806306,0.27027026,0.8806306
TRAIN,gs://XXX/training_images/3img-2021-01-28T13:07:38.102Z.JPG,For,0.16666667,0.5743243,0.4009009,0.5743243,0.4009009,0.7432432,0.16666667,0.7432432
TRAIN,gs://XXX/training_images/3img-2021-01-28T13:07:38.102Z.JPG,Op,0.23423423,0.3828829,0.6621622,0.3828829,0.6621622,0.45945945,0.23423423,0.45945945
TRAIN,gs://XXX/training_images/Noe 3-2020-10-20T16:24:59.355Z.jpeg,Start,0.44529262,0.1282235,0.5547074,0.1282235,0.5547074,0.1790831,0.44529262,0.1790831
TRAIN,gs://XXX/training_images/Noe 3-2020-10-20T16:24:59.355Z.jpeg,DoWhile,0.31424937,0.24355301,0.39440203,0.24355301,0.39440203,0.519341,0.31424937,0.519341
TRAIN,gs://XXX/training_images/Noe 3-2020-10-20T16:24:59.355Z.jpeg,Op,0.57251906,0.38825214,0.63486004,0.38825214,0.63486004,0.40974212,0.57251906,0.40974212
TRAIN,gs://XXX/training_images/Noe 3-2020-10-20T16:24:59.355Z.jpeg,End,0.51653945,0.5680516,0.5839695,0.5680516,0.5839695,0.6210602,0.51653945,0.6210602
TRAIN,gs://XXX/training_images/Noe 3-2020-10-20T16:24:59.355Z.jpeg,For,0.021628499,0.2012894,0.22519083,0.2012894,0.22519083,0.5580229,0.021628499,0.5580229
TRAIN,gs://XXX/training_images/Noe 3-2020-10-20T16:24:59.355Z.jpeg,If,0.44,0.2882883,0.664,0.2882883,0.664,0.4481982,0.44,0.4481982
TRAIN,gs://XXX/training_images/Noe 3-2020-10-20T16:24:59.355Z.jpeg,Op,0.4605598,0.38896847,0.5368957,0.38896847,0.5368957,0.41117477,0.4605598,0.41117477
TRAIN,gs://XXX/training_images/imag2-2021-01-27T15:20:51.004Z.JPG,In,0.2090909,0.18534483,0.56969696,0.18534483,0.56969696,0.3297414,0.2090909,0.3297414
TRAIN,gs://XXX/training_images/imag2-2021-01-27T15:20:51.004Z.JPG,While,0.06969697,0.36853448,0.2,0.36853448,0.2,0.79525864,0.06969697,0.79525864
TRAIN,gs://XXX/training_images/imag2-2021-01-27T15:20:51.004Z.JPG,Op,0.2090909,0.5969828,0.6363636,0.5969828,0.6363636,0.70474136,0.2090909,0.70474136
TRAIN,gs://XXX/training_images/imag2-2021-01-27T15:20:51.004Z.JPG,Out,0.036363635,0.032327585,0.91515154,0.032327585,0.91515154,0.1487069,0.036363635,0.1487069
TRAIN,gs://XXX/training_images/imag2-2021-01-27T15:20:51.004Z.JPG,Op,0.19090909,0.49784482,0.6484848,0.49784482,0.6484848,0.5991379,0.19090909,0.5991379
TRAIN,gs://XXX/training_images/imag2-2021-01-27T15:20:51.004Z.JPG,Out,0.13636364,0.79956895,0.8606061,0.79956895,0.8606061,0.95474136,0.13636364,0.95474136
TRAIN,gs://XXX/training_images/11img-2021-01-28T13:07:38.102Z.JPG,DoWhile,0.08560311,0.6891892,0.17120622,0.6891892,0.17120622,0.9436937,0.08560311,0.9436937
TRAIN,gs://XXX/training_images/11img-2021-01-28T13:07:38.102Z.JPG,For,0.015564202,0.4189189,0.29182878,0.4189189,0.29182878,0.6509009,0.015564202,0.6509009
TRAIN,gs://XXX/training_images/11img-2021-01-28T13:07:38.102Z.JPG,Op,0.30739298,0.46396396,0.77431905,0.46396396,0.77431905,0.5630631,0.30739298,0.5630631
TRAIN,gs://XXX/training_images/11img-2021-01-28T13:07:38.102Z.JPG,Op,0.24902724,0.13063063,0.70428014,0.13063063,0.70428014,0.240991,0.24902724,0.240991
TRAIN,gs://XXX/training_images/11img-2021-01-28T13:07:38.102Z.JPG,DoWhile,0.15564202,0.08558559,0.24124514,0.08558559,0.24124514,0.35585585,0.15564202,0.35585585
TRAIN,gs://XXX/training_images/11img-2021-01-28T13:07:38.102Z.JPG,Op,0.21011673,0.7184685,0.7159533,0.7184685,0.7159533,0.8310811,0.21011673,0.8310811
TRAIN,gs://XXX/training_images/Ale 16-2020-10-15T20:30:14.403Z.jpeg,Out,0.3680431,0.10659899,0.6247756,0.10659899,0.6247756,0.14847715,0.3680431,0.14847715
TRAIN,gs://XXX/training_images/Ale 16-2020-10-15T20:30:14.403Z.jpeg,End,0.41113105,0.50126904,0.57271093,0.50126904,0.57271093,0.6002538,0.41113105,0.6002538
TRAIN,gs://XXX/training_images/Ale 16-2020-10-15T20:30:14.403Z.jpeg,In,0.31418312,0.31598985,0.46858168,0.31598985,0.46858168,0.37817258,0.31418312,0.37817258
TRAIN,gs://XXX/training_images/Ale 16-2020-10-15T20:30:14.403Z.jpeg,If,0.30254778,0.18243243,0.69745225,0.18243243,0.69745225,0.4662162,0.30254778,0.4662162
TRAIN,gs://XXX/training_images/Ale 16-2020-10-15T20:30:14.403Z.jpeg,Start,0.43267503,0.0063451775,0.51705563,0.0063451775,0.51705563,0.060913704,0.43267503,0.060913704
TRAIN,gs://XXX/training_images/Ale 16-2020-10-15T20:30:14.403Z.jpeg,In,0.502693,0.3032995,0.6535009,0.3032995,0.6535009,0.37563452,0.502693,0.37563452
TRAIN,gs://XXX/training_images/20210217_213952-2021-02-18T01:35:24.381Z.jpg,Out,0.52816904,0.67158353,0.8394366,0.67158353,0.8394366,0.7132321,0.52816904,0.7132321
TRAIN,gs://XXX/training_images/20210217_213952-2021-02-18T01:35:24.381Z.jpg,Op,0.37887323,0.34229934,0.7746479,0.34229934,0.7746479,0.38177875,0.37887323,0.38177875
TRAIN,gs://XXX/training_images/20210217_213952-2021-02-18T01:35:24.381Z.jpg,While,0.33521128,0.43904555,0.37887323,0.43904555,0.37887323,0.57874185,0.33521128,0.57874185
TRAIN,gs://XXX/training_images/20210217_213952-2021-02-18T01:35:24.381Z.jpg,Op,0.37042254,0.49154013,0.70985913,0.49154013,0.70985913,0.5249458,0.37042254,0.5249458
TRAIN,gs://XXX/training_images/20210217_213952-2021-02-18T01:35:24.381Z.jpg,End,0.44225353,0.7639913,0.5380282,0.7639913,0.5380282,0.7908894,0.44225353,0.7908894
TRAIN,gs://XXX/training_images/20210217_213952-2021-02-18T01:35:24.381Z.jpg,Start,0.5422535,0.29631236,0.64084506,0.29631236,0.64084506,0.32798263,0.5422535,0.32798263
TRAIN,gs://XXX/training_images/20210217_213952-2021-02-18T01:35:24.381Z.jpg,Op,0.3943662,0.3848156,0.76197183,0.3848156,0.76197183,0.4264642,0.3943662,0.4264642
TRAIN,gs://XXX/training_images/20210217_213952-2021-02-18T01:35:24.381Z.jpg,Out,0.16478874,0.6746204,0.4774648,0.6746204,0.4774648,0.72017354,0.16478874,0.72017354
TRAIN,gs://XXX/training_images/20210217_213952-2021-02-18T01:35:24.381Z.jpg,If,0.12816902,0.59739697,0.8647887,0.59739697,0.8647887,0.75141,0.12816902,0.75141
TRAIN,gs://XXX/training_images/Ale 1-2020-10-15T20:30:14.403Z.jpeg,End,0.41624364,0.6687817,0.6294416,0.6687817,0.6294416,0.7639594,0.41624364,0.7639594
TRAIN,gs://XXX/training_images/Ale 1-2020-10-15T20:30:14.403Z.jpeg,If,0.13063063,0.3198198,0.9459459,0.3198198,0.9459459,0.6373874,0.13063063,0.6373874
TRAIN,gs://XXX/training_images/Ale 1-2020-10-15T20:30:14.403Z.jpeg,In,0.61675125,0.48857868,0.79695433,0.48857868,0.79695433,0.5571066,0.61675125,0.5571066
TRAIN,gs://XXX/training_images/Ale 1-2020-10-15T20:30:14.403Z.jpeg,In,0.2360406,0.49111676,0.4035533,0.49111676,0.4035533,0.5482234,0.2360406,0.5482234
TRAIN,gs://XXX/training_images/Ale 1-2020-10-15T20:30:14.403Z.jpeg,Out,0.30203044,0.21700507,0.7715736,0.21700507,0.7715736,0.27664974,0.30203044,0.27664974
TRAIN,gs://XXX/training_images/Ale 1-2020-10-15T20:30:14.403Z.jpeg,Start,0.46954316,0.11040609,0.6294416,0.11040609,0.6294416,0.1713198,0.46954316,0.1713198
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,For,0.58989227,0.31917873,0.6545153,0.31917873,0.6545153,0.36117592,0.58989227,0.36117592
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,Op,0.7729909,0.82641155,0.9096935,0.82641155,0.9096935,0.8516099,0.7729909,0.8516099
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,If,0.057228915,0.47433177,0.5316265,0.47433177,0.5316265,0.50106066,0.057228915,0.50106066
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,While,0.030120483,0.41238862,0.13177711,0.41238862,0.13177711,0.6364022,0.030120483,0.6364022
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,While,0.6064623,0.42697152,0.6412593,0.42697152,0.6412593,0.51283246,0.6064623,0.51283246
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,Op,0.0873494,0.5027577,0.3192771,0.5027577,0.3192771,0.5218498,0.0873494,0.5218498
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,In,0.7174814,0.5930938,0.7953604,0.5930938,0.7953604,0.61175925,0.7174814,0.61175925
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,Op,0.21009035,0.36953756,0.48493975,0.36953756,0.48493975,0.38735682,0.21009035,0.38735682
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,Op,0.038403615,0.7000424,0.42545182,0.7000424,0.42545182,0.72804415,0.038403615,0.72804415
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,Op,0.7191384,0.3966402,0.7854184,0.3966402,0.7854184,0.4106393,0.7191384,0.4106393
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,If,0.70422536,0.7466169,0.96188897,0.7466169,0.96188897,0.77508163,0.70422536,0.77508163
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,Op,0.04819277,0.5405176,0.4058735,0.5405176,0.4058735,0.5693678,0.04819277,0.5693678
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,Op,0.71168184,0.51096594,0.8425849,0.51096594,0.8425849,0.53103125,0.71168184,0.53103125
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,Start,0.26204818,0.2901994,0.32756025,0.2901994,0.32756025,0.30462453,0.26204818,0.30462453
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,Op,0.16189758,0.637675,0.45933735,0.637675,0.45933735,0.67161644,0.16189758,0.67161644
TRAIN,gs://XXX/training_images/Parcial 1-2020-10-20T22:48:33.887Z.jpg,Op,0.67025685,0.4829678,0.7415079,0.4829678,0.7415079,0.49976668,0.67025685,0.49976668
